TiePointId,MunicipalityName,TiePointName,LPCSNorthing,LPCSEasting,PPCSNorthing,PPCSEasting,PRSNorthing,PRSEasting
9549,SANTO TOMAS,"PLS 541-D, BLLM # 8",16558.73,14844.43,,,,
9576,ANGADANAN,"PLS 594, BLLM # 10",14479.89,35117.36,,,,
9577,ANGADANAN,"PLS 594, BLLM # 2",20171.73,20026.44,,,,
9578,ANGADANAN,"PLS 594, BLLM # 3",25725.97,20328.46,,,,
9579,ANGADANAN,"PLS 594, BLLM # 4",25886.35,20564.53,,,,
9580,ANGADANAN,"PLS 594, BLLM # 5",27486.52,25025.97,,,,
9581,ANGADANAN,"PLS 594, BLLM # 6",27573.36,25173.21,,,,
9582,ANGADANAN,"PLS 594, BLLM # 7",21786.72,36505.14,,,,
9583,ANGADANAN,"PLS 594, BLLM # 8",21738.36,36483.18,,,,
9584,ANGADANAN,"PLS 594, BLLM # 9",14654.38,35164.24,,,,
9591,ANGADANAN,"PLS 595, BLLM # 7",25660.51,33249.62,,,,
9592,ANGADANAN,"PLS 595, BLLM # 8",25639.67,33111.75,,,,
9598,CAUAYAN CITY,"PLS 595, BLLM # 2",20151.17,20019.87,,,,
9647,CABAGAN,"PLS 619-D, BLLM # 1",20000,20000,,,,
9648,CABAGAN,"PLS 619-D, BLLM # 2",19986.72,19907.26,,,,
9649,GAMU,"PLS 62, BBM # 33",18538.1,3856.22,,,,
9650,GAMU,"PLS 62, BBM # 54",16978.33,23339.17,,,,
9651,GAMU,"PLS 62, BBM # 63",14695.27,27031.97,,,,
9652,GAMU,"PLS 62, BBM # 7",21276.36,17662.83,,,,
9653,GAMU,"PLS 62, BBM # 78",23143.75,20975.23,,,,
9654,GAMU,"PLS 62, BBM # 82",23278.34,23294.04,,,,
9655,GAMU,"PLS 62, BBM # 34",18063.83,2042.86,,,,
9656,GAMU,"PLS 62, BBM # 5",19168,17891.57,,,,
9657,GAMU,"PLS 62, BBM # 50",5455.89,2008.8,,,,
9658,GAMU,"PLS 62, BBM # 51",15441.36,19333.85,,,,
9659,GAMU,"PLS 62, BBM # 52",17746.77,24398.6,,,,
9660,GAMU,"PLS 62, BBM # 55",16495.76,23754.59,,,,
9661,GAMU,"PLS 62, BBM # 64",15746.85,28239.68,,,,
9662,GAMU,"PLS 62, BBM # 70",26351.68,16161.24,,,,
9663,GAMU,"PLS 62, BBM # 79",22811.14,21303.7,,,,
9664,GAMU,"PLS 62, BBM # 76",24134.62,18452.18,,,,
9665,GAMU,"PLS 62, BBM # 80",23047.52,21352.23,,,,
9666,GAMU,"PLS 62, BBM # 83",22837.89,24032.86,,,,
9667,GAMU,"PLS 62, BBM # 84",22441.15,24786.89,,,,
9668,GAMU,"PLS 62, BBM # 85",22017.57,25529.13,,,,
9669,GAMU,"PLS 62, BBM # 87",21330.18,26741.5,,,,
9670,GAMU,"PLS 62, BBM # 88",26693.96,27911.79,,,,
9671,GAMU,"PLS 62, BBM # 89",20263.79,28612.25,,,,
9672,GAMU,"PLS 62, BBM # 9",20932.06,15340.39,,,,
9674,GAMU,"PLS 62, BBM # 91",19497.35,29914.84,,,,
9675,GAMU,"PLS 62, BBM # 92",20029.54,22437.49,,,,
9676,GAMU,"PLS 62, BBM # 93",20927.52,15729.89,,,,
9677,GAMU,"PLS 62, BBM # 8",23494.42,20082.88,,,,
9678,GAMU,"PLS 62, BBM # 71",25844.38,16571.48,,,,
9679,GAMU,"PLS 62, BBM # 72",25235.73,17275.99,,,,
9680,GAMU,"PLS 62, BBM # 73",25403.98,17803.71,,,,
9681,GAMU,"PLS 62, BLLM # 20",12685.36,8060.87,,,,
9682,GAMU,"PLS 62, BLLM # 200",16389.29,27488.53,,,,
9683,GAMU,"PLS 62, BLLM # 201",16371.96,25988.21,,,,
9684,GAMU,"PLS 62, BLLM # 202",16371.98,25737.28,,,,
9685,GAMU,"PLS 62, BLLM # 203",16369.43,24229.29,,,,
9686,GAMU,"PLS 62, BLLM # 204",16370.05,23979.79,,,,
9687,GAMU,"PLS 62, BLLM # 205",14560.92,23148.11,,,,
9688,GAMU,"PLS 62, BLLM # 206",14559.47,23383.72,,,,
9689,GAMU,"PLS 62, BLLM # 207",14548.76,24880.04,,,,
9690,GAMU,"PLS 62, BLLM # 208",14547.44,25134.19,,,,
9691,GAMU,"PLS 62, BLLM # 209",14543.76,26643.99,,,,
9692,GAMU,"PLS 62, BLLM # 21",12680.84,6541.88,,,,
9693,GAMU,"PLS 62, BLLM # 210",14542.35,26897.83,,,,
9694,GAMU,"PLS 62, BLLM # 211",14541.62,28389.32,,,,
9695,GAMU,"PLS 62, BLLM # 212",14541.07,28638.95,,,,
9696,GAMU,"PLS 62, BLLM # 213",7154.03,4019.7,,,,
9697,GAMU,"PLS 62, BLLM # 214",7161.86,3769.96,,,,
9698,GAMU,"PLS 62, BLLM # 215",7206.29,2805.88,,,,
9699,GAMU,"PLS 62, BLLM # 216",7210.29,2556.04,,,,
9700,GAMU,"PLS 62, BLLM # 217",9023.01,2747.83,,,,
9701,GAMU,"PLS 62, BLLM # 218",9024.01,2972.94,,,,
9702,GAMU,"PLS 62, BLLM # 22",12668.19,6191.38,,,,
9703,GAMU,"PLS 62, BLLM # 23",16361.66,3140.5,,,,
9704,GAMU,"PLS 62, BLLM # 25",14526.07,3732.07,,,,
9705,GAMU,"PLS 62, BLLM # 26",14526.05,3982.17,,,,
9706,GAMU,"PLS 62, BLLM # 27",14526.11,5399.62,,,,
9707,GAMU,"PLS 62, BLLM # 28",14526.16,5651.67,,,,
9708,GAMU,"PLS 62, BLLM # 29",14533.14,7169.54,,,,
9709,GAMU,"PLS 62, BLLM # 3",9049.56,7447.12,,,,
9711,GAMU,"PLS 62, BLLM # 31",14531.19,8922.56,,,,
9712,GAMU,"PLS 62, BLLM # 32",14531.26,9170.33,,,,
9713,SAN MANUEL,"PLS 62, BLLM # 33",14529.01,10728.48,,,,
9714,GAMU,"PLS 62, BLLM # 34",14529.23,10978.96,,,,
9715,GAMU,"PLS 62, BLLM # 35",14528.88,12251.34,,,,
9716,GAMU,"PLS 62, BLLM # 36",14528.69,12638.15,,,,
9717,GAMU,"PLS 62, BLLM # 37",14527.77,14261.16,,,,
9718,GAMU,"PLS 62, BLLM # 38",14528.67,14512.14,,,,
9719,GAMU,"PLS 62, BLLM # 39",14527.78,16032.5,,,,
9720,GAMU,"PLS 62, BLLM # 4",9063.62,7675.87,,,,
9721,GAMU,"PLS 62, BLLM # 40",14527.65,16284.71,,,,
9722,GAMU,"PLS 62, BLLM # 41",14762.54,17741.92,,,,
9723,GAMU,"PLS 62, BLLM # 42",14893.23,18074.86,,,,
9724,GAMU,"PLS 62, BLLM # 43",16371.79,20407.36,,,,
9725,GAMU,"PLS 62, BLLM # 44",16372.63,20680.98,,,,
9726,GAMU,"PLS 62, BLLM # 45",16372.39,18692.89,,,,
9727,GAMU,"PLS 62, BLLM # 46",16371.93,18294.24,,,,
9728,GAMU,"PLS 62, BLLM # 47",16371.58,17171.42,,,,
9729,BURGOS,"PLS 62, BLLM # 48",16371.1,16921.47,,,,
9730,GAMU,"PLS 62, BLLM # 49",16369.14,15399.16,,,,
9731,GAMU,"PLS 62, BLLM # 5",14528.76,19586.74,,,,
9732,GAMU,"PLS 62, BLLM # 50",16368.75,15149.19,,,,
9733,GAMU,"PLS 62, BLLM # 51",16364.88,13627.02,,,,
9734,GAMU,"PLS 62, BLLM # 52",16364.16,13376.96,,,,
9735,GAMU,"PLS 62, BLLM # 53",16371.66,11803.99,,,,
9736,GAMU,"PLS 62, BLLM # 54",16371.15,11548.4,,,,
9737,GAMU,"PLS 62, BLLM # 55",16368.24,10085.43,,,,
9738,GAMU,"PLS 62, BLLM # 56",16369.45,9834.41,,,,
9739,GAMU,"PLS 62, BLLM # 57",16389.23,8307.61,,,,
9740,GAMU,"PLS 62, BLLM # 58",16359.16,8061.3,,,,
9741,GAMU,"PLS 62, BLLM # 59",16366.74,6608.9,,,,
9742,GAMU,"PLS 62, BBM # 74",24989.71,18474.87,,,,
9743,GAMU,"PLS 62, BBM # 75",24997.48,18843.02,,,,
9744,GAMU,"PLS 62, BBM # 1",21988.54,21355.36,,,,
9746,GAMU,"PLS 62, BBM # 100",22721.97,20255.81,,,,
9747,GAMU,"PLS 62, BBM # 101",22772.84,18206.73,,,,
9748,GAMU,"PLS 62, BBM # 102",22782.33,17837.69,,,,
9749,GAMU,"PLS 62, BBM # 103",22801.91,16034.74,,,,
9750,GAMU,"PLS 62, BBM # 104",22772.08,15622.19,,,,
9751,GAMU,"PLS 62, BBM # 105",22800.5,13787.38,,,,
9752,GAMU,"PLS 62, BBM # 106",22797.8,13496.12,,,,
9753,GAMU,"PLS 62, BBM # 107",22767.27,13306.18,,,,
9754,GAMU,"PLS 62, BBM # 108",22761.54,13979.74,,,,
9755,GAMU,"PLS 62, BBM # 109",24594,10321.07,,,,
9756,GAMU,"PLS 62, BBM # 11",22230.97,12568.84,,,,
9757,GAMU,"PLS 62, BBM # 110",24596.99,10680.68,,,,
9758,GAMU,"PLS 62, BBM # 111",24627.72,12618.11,,,,
9759,GAMU,"PLS 62, BBM # 112",24633.62,12892.33,,,,
9760,GAMU,"PLS 62, BBM # 113",24664.3,14917.9,,,,
9761,GAMU,"PLS 62, BBM # 114",24707.71,15252.06,,,,
9762,GAMU,"PLS 62, BBM # 115",24670.77,16877.98,,,,
9763,GAMU,"PLS 62, BBM # 116",24667.51,17241.23,,,,
9764,GAMU,"PLS 62, BBM # 117",24650.48,19094.27,,,,
9765,GAMU,"PLS 62, BBM # 118",24650.48,19094.27,,,,
9766,ROXAS,"PLS 62, BBM # 119",24648.5,19393.14,,,,
9767,GAMU,"PLS 62, BBM # 12",24906.53,13849.16,,,,
9768,GAMU,"PLS 62, BBM # 120",26369.48,18370.83,,,,
9769,GAMU,"PLS 62, BBM # 13",26423.44,14992.71,,,,
9770,GAMU,"PLS 62, BBM # 14",26526.8,15070.6,,,,
9771,GAMU,"PLS 62, BBM # 15",16523.04,14560.29,,,,
9772,GAMU,"PLS 62, BBM # 16",26565.33,13770.63,,,,
9773,GAMU,"PLS 62, BBM # 17",26782.57,13615.19,,,,
9774,GAMU,"PLS 62, BBM # 18",26874.13,13601.38,,,,
9775,GAMU,"PLS 62, BBM # 19",20574.83,14212.1,,,,
9776,GAMU,"PLS 62, BBM # 2",20157.98,21843.2,,,,
9777,GAMU,"PLS 62, BBM # 20",19360.84,13717.07,,,,
9778,GAMU,"PLS 62, BBM # 21",19793.65,12016.32,,,,
9779,GAMU,"PLS 62, BBM # 22",20988.66,12410.41,,,,
9780,GAMU,"PLS 62, BBM # 23",19658.39,8890.57,,,,
9781,GAMU,"PLS 62, BBM # 24",21851.57,9611.11,,,,
9782,GAMU,"PLS 62, BBM # 25",22863,9877.76,,,,
9783,GAMU,"PLS 62, BBM # 26",23683.22,6923.23,,,,
9784,GAMU,"PLS 62, BBM # 27",24538.45,6106.51,,,,
9785,GAMU,"PLS 62, BBM # 28",25491.06,10685.85,,,,
9786,GAMU,"PLS 62, BBM # 29",25667.8,11058.41,,,,
9787,GAMU,"PLS 62, BBM # 3",17530.68,20431.18,,,,
9788,GAMU,"PLS 62, BBM # 30",18502.83,7198.86,,,,
9789,GAMU,"PLS 62, BBM # 31",18235.46,6929.51,,,,
9790,GAMU,"PLS 62, BBM # 32",18547.18,5426.21,,,,
9791,GAMU,"PLS 62, BBM # 65",21994.16,20147.32,,,,
9792,GAMU,"PLS 62, BBM # 56",13630.34,23726.86,,,,
9793,GAMU,"PLS 62, BBM # 57",19398.34,26282.3,,,,
9794,GAMU,"PLS 62, BBM # 58",20854.47,27573.32,,,,
9795,GAMU,"PLS 62, BBM # 59",15493.14,29388.46,,,,
9796,GAMU,"PLS 62, BBM # 6",19566.63,17583.17,,,,
9797,GAMU,"PLS 62, BBM # 60",15070.5,29377.57,,,,
9798,GAMU,"PLS 62, BBM # 61",14078.22,26936.8,,,,
9799,GAMU,"PLS 62, BBM # 66",18817.6,25621.15,,,,
9800,GAMU,"PLS 62, BBM # 67",22174.38,22672.94,,,,
9801,GAMU,"PLS 62, BBM # 68",22728.27,22615.2,,,,
9802,GAMU,"PLS 62, BBM # 35",23556.97,1388.25,,,,
9805,GAMU,"PLS 62, BBM # 38",15044.51,13236.72,,,,
9806,GAMU,"PLS 62, BBM # 39",17879.23,13361.8,,,,
9807,GAMU,"PLS 62, BBM # 4",16517.91,17701.74,,,,
9808,GAMU,"PLS 62, BBM # 40",15200.72,11734.28,,,,
9809,GAMU,"PLS 62, BBM # 41",14418.39,8411.1,,,,
9810,GAMU,"PLS 62, BBM # 42",16163.47,8160.72,,,,
9811,GAMU,"PLS 62, BBM # 43",16986.11,8926.02,,,,
9812,GAMU,"PLS 62, BBM # 44",15573.92,4360.9,,,,
9813,GAMU,"PLS 62, BBM # 45",15257.71,2944.35,,,,
9814,GAMU,"PLS 62, BBM # 46",9523.95,9067.09,,,,
9815,GAMU,"PLS 62, BBM # 47",8194.58,6758.87,,,,
9816,GAMU,"PLS 62, BBM # 48",12773.81,5919.72,,,,
9817,GAMU,"PLS 62, BBM # 49",13320.86,2916.65,,,,
9818,GAMU,"PLS 62, BBM # 53",17584.11,24540.3,,,,
9819,GAMU,"PLS 62, BBM # 62",14509.62,27133.67,,,,
9820,GAMU,"PLS 62, BBM # 69",26330.09,15742.68,,,,
9821,GAMU,"PLS 62, BBM # 77",23817.76,19258.85,,,,
9822,GAMU,"PLS 62, BBM # 81",23050.46,21551.06,,,,
9823,GAMU,"PLS 62, BBM # 86",21597.58,26274.24,,,,
9824,GAMU,"PLS 62, BLLM # 14",12698.18,13377.27,,,,
9825,GAMU,"PLS 62, BLLM # 140",23709.19,6310.26,,,,
9826,GAMU,"PLS 62, BLLM # 141",23744.93,4760.21,,,,
9827,GAMU,"PLS 62, BLLM # 142",23742.37,4544.82,,,,
9828,GAMU,"PLS 62, BLLM # 143",23733.32,2987.91,,,,
9829,GAMU,"PLS 62, BLLM # 144",23724.54,2770.95,,,,
9831,GAMU,"PLS 62, BLLM # 146",25594.18,12688.41,,,,
9832,GAMU,"PLS 62, BLLM # 147",25593.3,14262.55,,,,
9833,GAMU,"PLS 62, BLLM # 148",25593.23,14512.38,,,,
9834,GAMU,"PLS 62, BLLM # 149",25592.87,16002.64,,,,
9835,GAMU,"PLS 62, BLLM # 15",12693.98,11854.79,,,,
9837,GAMU,"PLS 62, BLLM # 151",12685.72,4766.35,,,,
9838,GAMU,"PLS 62, BLLM # 152",12529.04,4603.38,,,,
9839,GAMU,"PLS 62, BLLM # 153",12646.08,3024.44,,,,
9840,GAMU,"PLS 62, BLLM # 154",12687.16,2791.26,,,,
9841,GAMU,"PLS 62, BLLM # 155",10840.72,3646.89,,,,
9842,GAMU,"PLS 62, BLLM # 156",10840.47,3897.12,,,,
9843,GAMU,"PLS 62, BLLM # 157",10839.56,5410.29,,,,
9844,GAMU,"PLS 62, BLLM # 158",10839.44,5660.29,,,,
9845,GAMU,"PLS 62, BLLM # 159",8995.01,6535.67,,,,
9846,GAMU,"PLS 62, BLLM # 16",12693.51,11603.45,,,,
9847,GAMU,"PLS 62, BLLM # 160",8995.07,6285.63,,,,
9848,GAMU,"PLS 62, BLLM # 161",8995.97,4702.09,,,,
9849,GAMU,"PLS 62, BLLM # 162",8996.28,4512.57,,,,
9850,GAMU,"PLS 62, BLLM # 163",7884.4,5483.36,,,,
9851,GAMU,"PLS 62, BLLM # 164",7984.25,5683.19,,,,
9852,GAMU,"PLS 62, BLLM # 165",16340.51,22169.52,,,,
9853,GAMU,"PLS 62, BLLM # 166",16473.94,22472.19,,,,
9854,GAMU,"PLS 62, BLLM # 167",20060.76,21062.08,,,,
9855,GAMU,"PLS 62, BLLM # 168",20061.15,21336.35,,,,
9856,GAMU,"PLS 62, BLLM # 169",21994.8,19505.73,,,,
9857,GAMU,"PLS 62, BLLM # 17",12677.9,10117.88,,,,
9858,GAMU,"PLS 62, BLLM # 170",21956.27,19756.44,,,,
9859,GAMU,"PLS 62, BLLM # 171",23744.59,18577.77,,,,
9860,GAMU,"PLS 62, BLLM # 172",23748.67,18846.51,,,,
9861,GAMU,"PLS 62, BLLM # 173",25593.02,17742.1,,,,
9862,GAMU,"PLS 62, BLLM # 174",25593.04,17991.91,,,,
9863,GAMU,"PLS 62, BLLM # 175",22340.5,15954.73,,,,
9864,GAMU,"PLS 62, BLLM # 176",27340.58,16173.29,,,,
9865,GAMU,"PLS 62, BLLM # 177",20541.03,16198.74,,,,
9866,GAMU,"PLS 62, BLLM # 178",20701.32,16178.71,,,,
9867,GAMU,"PLS 62, BLLM # 179",21905.1,21964.64,,,,
9868,GAMU,"PLS 62, BLLM # 18",12682.8,9840,,,,
9869,GAMU,"PLS 62, BLLM # 180",21903.11,22219.76,,,,
9872,GAMU,"PLS 62, BLLM # 19",12685.44,8308.54,,,,
9873,GAMU,"PLS 62, BLLM # 2",19978.9,19808.28,,,,
9874,GAMU,"PLS 62, BLLM # 24",16360.03,2891.34,,,,
9875,GAMU,"PLS 62, BLLM # 6",14499.3,19986.59,,,,
9876,GAMU,"PLS 62, BLLM # 60",16366.59,6353.86,,,,
9877,GAMU,"PLS 62, BLLM # 61",16365.08,4938.23,,,,
9878,GAMU,"PLS 62, BLLM # 62",16364.44,4654.25,,,,
9879,GAMU,"PLS 62, BLLM # 63",14527.49,21216.88,,,,
9880,GAMU,"PLS 62, BLLM # 64",14541.55,21568.92,,,,
9881,GAMU,"PLS 62, BLLM # 65",18154.4,3621.5,,,,
9882,GAMU,"PLS 62, BLLM # 66",18156.07,3871.3,,,,
9883,GAMU,"PLS 62, BLLM # 67",18163,5394.75,,,,
9884,GAMU,"PLS 62, BLLM # 68",18165.05,5643.88,,,,
9885,GAMU,"PLS 62, BLLM # 69",18173.81,7166.82,,,,
9886,GAMU,"PLS 62, BLLM # 7",10838.35,7174.52,,,,
9887,GAMU,"PLS 62, BLLM # 70",18175.15,7414.38,,,,
9888,GAMU,"PLS 62, BLLM # 71",18184.11,8939.16,,,,
9889,GAMU,"PLS 62, BLLM # 72",18185.81,9189.98,,,,
9890,GAMU,"PLS 62, BLLM # 73",18193.89,10712.34,,,,
9891,GAMU,"PLS 62, BLLM # 74",18195.07,10962.44,,,,
9892,GAMU,"PLS 62, BLLM # 75",18201.36,12486.39,,,,
9893,GAMU,"PLS 62, BLLM # 76",18202.21,12736.84,,,,
9894,GAMU,"PLS 62, BLLM # 77",18207.03,14259.4,,,,
9895,GAMU,"PLS 62, BLLM # 78",18206.89,14509.33,,,,
9896,BURGOS,"PLS 62, BLLM # 79",18211.17,16032.09,,,,
9897,GAMU,"PLS 62, BLLM # 8",10833.72,7424.8,,,,
9898,GAMU,"PLS 62, BLLM # 80",18212.09,18282.04,,,,
9899,GAMU,"PLS 62, BLLM # 81",18215.71,17798.81,,,,
9900,GAMU,"PLS 62, BLLM # 82",18215.75,18054.92,,,,
9901,GAMU,"PLS 62, BLLM # 83",18216.6,19598.28,,,,
9902,GAMU,"PLS 62, BLLM # 84",18216.6,19833.52,,,,
9903,GAMU,"PLS 62, BLLM # 85",18165.7,21466.78,,,,
9904,GAMU,"PLS 62, BLLM # 86",18155.46,21780.2,,,,
9905,GAMU,"PLS 62, BLLM # 87",20040.56,19172.65,,,,
9906,GAMU,"PLS 62, BLLM # 88",20100.12,18724.35,,,,
9907,GAMU,"PLS 62, BLLM # 89",20060.88,16941.05,,,,
9908,GAMU,"PLS 62, BLLM # 9",10836.01,8946.57,,,,
9909,GAMU,"PLS 62, BLLM # 90",20060.96,16646.07,,,,
9910,GAMU,"PLS 62, BLLM # 91",20061.44,15387.61,,,,
9911,GAMU,"PLS 62, BLLM # 92",20061.49,15139.43,,,,
9912,ROXAS,"PLS 62, BLLM # 93",20062.6,13617.1,,,,
9913,GAMU,"PLS 62, BLLM # 94",20062.55,13366.91,,,,
9914,GAMU,"PLS 62, BLLM # 95",20062.36,11844.2,,,,
9915,GAMU,"PLS 62, BLLM # 96",20062.35,11594.11,,,,
9916,GAMU,"PLS 62, BLLM # 97",20060.47,1081.21,,,,
9917,GAMU,"PLS 62, BLLM # 98",20060.52,9831.18,,,,
9918,GAMU,"PLS 62, BLLM # 99",20060,8308.34,,,,
9919,GAMU,"PLS 62, MBM # 26",29204.53,13336.11,,,,
9920,GAMU,"PLS 62, MBM # 27",26874.13,13601.38,,,,
9921,GAMU,"PLS 62, MBM # 28",26782.57,13615.69,,,,
9922,GAMU,"PLS 62, MBM # 29",26565.33,13770.63,,,,
9923,GAMU,"PLS 62, MBM # 30",26523.04,14560.29,,,,
9924,GAMU,"PLS 62, MBM # 31",26526.8,15070.6,,,,
9925,GAMU,"PLS 62, BBM # 94",20922.33,16021.72,,,,
9926,GAMU,"PLS 62, BBM # 95",20842.34,17892.5,,,,
9927,GAMU,"PLS 62, BBM # 96",20746.77,18069.89,,,,
9928,GAMU,"PLS 62, BBM # 97",21214.38,19863.44,,,,
9929,GAMU,"PLS 62, BBM # 98",21343.31,20188.9,,,,
9930,GAMU,"PLS 62, BBM # 99",22787.06,20602.68,,,,
9931,GAMU,"PLS 62, BLLM # 1",20000,20000,,,,
9932,GAMU,"PLS 62, BLLM # 10",10836.29,9196.58,,,,
9933,GAMU,"PLS 62, BLLM # 100",20060.2,8058.31,,,,
9935,GAMU,"PLS 62, BLLM # 102",20060.05,6285.49,,,,
9936,GAMU,"PLS 62, BLLM # 103",20060.62,4763.27,,,,
9937,GAMU,"PLS 62, BLLM # 104",20060.88,4507.99,,,,
9938,GAMU,"PLS 62, BLLM # 105",20062.08,3003.82,,,,
9941,GAMU,"PLS 62, BLLM # 108",21839.33,2099.44,,,,
9942,GAMU,"PLS 62, BLLM # 109",21846.76,3589.48,,,,
9943,GAMU,"PLS 62, BLLM # 11",10837.81,10719.02,,,,
9944,GAMU,"PLS 62, BLLM # 110",21848.37,3870.66,,,,
9945,GAMU,"PLS 62, BLLM # 111",21856.39,5392.86,,,,
9946,GAMU,"PLS 62, BLLM # 112",21857.71,5642.76,,,,
9947,GAMU,"PLS 62, BLLM # 113",21865.37,7165.64,,,,
9948,GAMU,"PLS 62, BLLM # 114",21866.86,7414.88,,,,
9949,GAMU,"PLS 62, BLLM # 115",21874.6,8938.22,,,,
9950,GAMU,"PLS 62, BLLM # 116",21875.84,9188.18,,,,
9951,GAMU,"PLS 62, BLLM # 117",21883.46,10710.07,,,,
9952,GAMU,"PLS 62, BLLM # 118",21884.88,10960.24,,,,
9953,GAMU,"PLS 62, BLLM # 119",21892.04,12482.67,,,,
9954,GAMU,"PLS 62, BLLM # 12",10838.01,10965.55,,,,
9955,GAMU,"PLS 62, BLLM # 120",21893.15,12732.72,,,,
9956,GAMU,"PLS 62, BLLM # 121",21999.15,14254.32,,,,
9957,GAMU,"PLS 62, BLLM # 122",22000.02,14504.36,,,,
9958,GAMU,"PLS 62, BLLM # 123",21803.94,16212.66,,,,
9959,GAMU,"PLS 62, BLLM # 124",21801.86,16465.16,,,,
9960,GAMU,"PLS 62, BLLM # 125",21904.4,17845.02,,,,
9961,GAMU,"PLS 62, BLLM # 126",21904.44,18057.07,,,,
9962,GAMU,"PLS 62, BLLM # 127",23749.04,17170.88,,,,
9963,GAMU,"PLS 62, BLLM # 128",23744.91,16872.22,,,,
9964,GAMU,"PLS 62, BLLM # 129",23748.14,15423.38,,,,
9965,GAMU,"PLS 62, BLLM # 13",12698.74,13626.75,,,,
9966,GAMU,"PLS 62, BLLM # 131",23748.01,13700.19,,,,
9967,GAMU,"PLS 62, BLLM # 132",23747.96,13374.98,,,,
9968,GAMU,"PLS 62, BLLM # 133",23747.99,11857.97,,,,
9969,GAMU,"PLS 62, BLLM # 134",23747.89,11597.27,,,,
9970,GAMU,"PLS 62, BLLM # 135",23746.9,10080.42,,,,
9971,GAMU,"PLS 62, BLLM # 136",23746.67,9830.48,,,,
9972,GAMU,"PLS 62, BLLM # 137",23744.73,8373.6,,,,
9973,GAMU,"PLS 62, BLLM # 138",23744.15,7992.45,,,,
9975,GAMU,"PLS 62, MBM # 32",26330.09,15742.61,,,,
9976,GAMU,"PLS 62, MBM # 33",26351.68,16161.24,,,,
9977,GAMU,"PLS 62, MBM # 34",25844.38,16571.48,,,,
9978,GAMU,"PLS 62, MBM # 35",25235.73,17275.99,,,,
9979,GAMU,"PLS 62, MBM # 36",25403.98,17803.71,,,,
9980,GAMU,"PLS 62, MBM # 37",24989.71,18474.87,,,,
9981,GAMU,"PLS 62, MBM # 38",24997.48,18843.02,,,,
9982,GAMU,"PLS 62, MBM # 40",23817.76,19258.85,,,,
9983,GAMU,"PLS 62, MBM # 41",23494.82,20082.88,,,,
9984,GAMU,"PLS 62, MBM # 42",23143.75,20995.23,,,,
9985,GAMU,"PLS 62, MBM # 43",22811.14,21303.7,,,,
9986,GAMU,"PLS 62, MBM # 44",23047.52,21352.23,,,,
9987,GAMU,"PLS 62, MBM # 45",23050.46,21551.06,,,,
9988,GAMU,"PLS 62, MBM # 46",23278.34,23294.04,,,,
9989,GAMU,"PLS 62, MBM # 47",22867.89,24032.86,,,,
9990,GAMU,"PLS 62, MBM # 48",22441.15,24786.89,,,,
9991,GAMU,"PLS 62, MBM # 49",22017.57,25529.13,,,,
9992,GAMU,"PLS 62, MBM # 50",21597.58,26274.24,,,,
9993,GAMU,"PLS 62, MBM # 51",21330.18,26741.5,,,,
9994,GAMU,"PLS 62, MBM # 52",20854.37,27573,,,,
9995,GAMU,"PLS 62, MBM # 53",20693.96,27911.79,,,,
9996,GAMU,"PLS 62, MBM # 54",20263.79,28612.25,,,,
9997,GAMU,"PLS 62, MBM # 55",19788.93,29443.47,,,,
9998,GAMU,"PLS 62, MBM # 56",19897.35,29914.84,,,,
9999,GAMU,"PLS 62, MBM # 57",15441.36,19333.85,,,,
10000,GAMU,"PLS 62, MBM # 58",12436.47,14120.44,,,,
10001,GAMU,"PLS 62, MBM # 59",9523.95,9067.09,,,,
10002,GAMU,"PLS 62, MBM # 60",8194.58,6758.87,,,,
10003,GAMU,"PLS 62, MBM # 61",5455.89,2008.8,,,,
10004,GAMU,"PLS 62, MBM # 62",17765.84,161.86,,,,
10005,GAMU,"PLS 62, MBM # 63",23556.97,1388.26,,,,
10007,GAMU,"PLS 62, PBM # 1",23556.97,1388.25,,,,
10009,ILAGAN CITY (CAPITAL),"PLS 625, BLLM # 1",20000,20000,,,,
10010,ILAGAN CITY (CAPITAL),"PLS 625, BLLM # 10",28226.49,27740.06,,,,
10011,GAMU,"PLS 625, BLLM # 2",20317.99,19899.19,,,,
10012,GAMU,"PLS 625, BLLM # 3",25179.34,17852.89,,,,
10013,GAMU,"PLS 625, BLLM # 4",25088.49,17945.26,,,,
10014,ILAGAN CITY (CAPITAL),"PLS 625, BLLM # 5",22367.68,21410.68,,,,
10015,GAMU,"PLS 625, BLLM # 6",22295.94,21469.87,,,,
10016,ILAGAN CITY (CAPITAL),"PLS 625, BLLM # 7",3409.89,24123.08,,,,
10017,ILAGAN CITY (CAPITAL),"PLS 625, BLLM # 8",30979.04,24215.45,,,,
10018,ILAGAN CITY (CAPITAL),"PLS 625, BLLM # 9",28297.63,27680.87,,,,
10399,TUMAUINI,"PLS 660-D, BLLM # 1",20000,20000,,,,
10400,TUMAUINI,"PLS 660-D, BLLM # 2",19975.76,20135.07,,,,
10401,TUMAUINI,"PLS 660-D, BLLM # 3",20610.46,24835.04,,,,
10402,TUMAUINI,"PLS 660-D, BLLM # 4",20516.27,24796.06,,,,
10403,TUMAUINI,"PLS 660-D, BLLM # 5",17902.78,18942.84,,,,
10404,TUMAUINI,"PLS 660-D, BLLM # 6",17898.83,18831.32,,,,
